Company,Product,TypeName,Screen Size (inches),Resolution,IPS Panel,Retina Display,Full HD,CPU company,CPU series,CPU power Rating,CPU frequency(GHz),RAM (GB),SSD (GB),Flash Storage (GB),HDD (GB),"SSHD (Hybrid, GB)",GPU company,GPU series,Operating System,Weight,Price (INR)
Asus,VivoBook E403NA,Notebook,14.0,1920x1080,0,0,0,Intel,Celeron Dual Core,N3350,1.1,4,0.0,0.0,0.0,0.0,Intel,HD Graphics 500,Windows 10,1.5,27267
Dell,Latitude 5580,Notebook,15.6,1920x1080,0,0,0,Intel,i5,7300U,2.6,16,512.0,0.0,0.0,0.0,Intel,HD Graphics 620,Windows 10,1.93,130539
Lenovo,Thinkpad E470,Notebook,14.0,1920x1080,0,0,0,Intel,i5,7200U,2.5,8,256.0,0.0,0.0,0.0,Nvidia,GeForce 920MX,Windows 10,1.87,78422
Dell,Latitude 5580,Notebook,15.6,1920x1080,0,0,0,Intel,i5,7300U,2.6,8,256.0,0.0,0.0,0.0,Intel,HD Graphics 620,Windows 10,1.9,107878
Lenovo,110 15ACL,Notebook,15.6,1366x768,0,0,0,AMD,A6,7310U,2.0,4,0.0,0.0,500.0,0.0,AMD,Radeon R4,Windows 10,2.19,27267
Mediacom,Smartbook 142,Notebook,14.0,1920x1200,0,0,0,Intel,Atom_x5,Z8350,1.92,4,0.0,0.0,32.0,0.0,Intel,HD Graphics 400,Windows 10,1.4,24248
HP,ProBook 470,Notebook,17.3,1920x1080,0,0,0,Intel,i7,7500U,2.7,8,256.0,0.0,0.0,0.0,Nvidia,GeForce 930MX,Windows 10,2.63,109800
Lenovo,ThinkPad X1,Ultrabook,14.0,2560x1440,0,0,0,Intel,i7,6500U,2.5,8,512.0,0.0,0.0,0.0,Intel,HD Graphics 520,Windows 10,1.17,154328
HP,Pavilion X360,2 in 1 Convertible,13.3,1366x768,0,0,0,Intel,i5,7200U,2.5,8,256.0,0.0,0.0,0.0,Intel,HD Graphics 620,Windows 10,1.58,76549
Lenovo,ThinkPad T470s,Ultrabook,14.0,1920x1080,0,0,0,Intel,i5,7200U,2.5,8,256.0,0.0,0.0,0.0,Intel,HD Graphics 620,Windows 10,1.32,137158
Dell,Alienware 17,Gaming,17.3,3840x2160,0,0,0,Intel,i7,7700HQ,2.8,32,1000.0,0.0,1000.0,0.0,Nvidia,GeForce GTX 1070,Windows 10,4.36,334835
MSI,GL72M 7REX,Gaming,17.3,1920x1080,0,0,0,Intel,i7,7700HQ,2.8,8,128.0,0.0,1000.0,0.0,Nvidia,GeForce GTX 1050 Ti,Windows 10,2.7,123386
Lenovo,V310 15IKB,Notebook,15.6,1366x768,0,0,0,Intel,i5,7200U,2.5,4,0.0,0.0,1000.0,0.0,Intel,HD Graphics 620,Windows 10,1.9,44826
Dell,Inspiron 5570,Notebook,15.6,1920x1080,0,0,0,Intel,i5,8250U,1.6,8,128.0,0.0,1000.0,0.0,AMD,Radeon 530,Windows 10,2.2,65788
Dell,Inspiron 5378,2 in 1 Convertible,13.3,1920x1080,0,0,0,Intel,i3,7100U,2.4,4,0.0,0.0,1000.0,0.0,Intel,HD Graphics 620,Windows 10,1.71,59384
Dell,Inspiron 5567,Notebook,15.6,1366x768,0,0,0,Intel,i5,7200U,2.5,8,0.0,0.0,1000.0,0.0,AMD,Radeon R7 M445,Linux,2.32,53941
HP,15 BW037na,Notebook,15.6,1920x1080,0,0,0,AMD,A9,9420U,3.0,4,0.0,0.0,1000.0,0.0,AMD,Radeon 520,Windows 10,2.1,44744
Acer,Predator 17,Gaming,17.3,1920x1080,0,0,0,Intel,i7,6700HQ,2.6,16,128.0,0.0,1000.0,0.0,Nvidia,GeForce GTX 1060,Windows 10,4.2,177052
Dell,Inspiron 3567,Notebook,15.6,1366x768,0,0,0,Intel,i5,7200U,2.5,12,0.0,0.0,1000.0,0.0,Intel,HD Graphics 620,Windows 10,2.25,59384
HP,15 BW091ND,Notebook,15.6,1920x1080,0,0,0,AMD,A9,9420U,3.0,6,128.0,0.0,1000.0,0.0,AMD,Radeon 520,Windows 10,2.1,59475
Acer,Extensa EX2540 58KR,Notebook,15.6,1366x768,0,0,0,Intel,i5,7200U,2.5,4,0.0,0.0,500.0,0.0,Intel,HD Graphics 620,Windows 10,2.4,51148
Lenovo,ThinkPad 13,Notebook,13.3,1920x1080,0,0,0,Intel,i5,7200U,2.5,8,256.0,0.0,0.0,0.0,Intel,HD Graphics 620,Windows 10,1.44,87840
Lenovo,V310 15IKB,Notebook,15.6,1920x1080,0,0,0,Intel,i7,7500U,2.7,4,0.0,0.0,1000.0,0.0,Intel,HD Graphics 620,Windows 10,1.85,71278
HP,ZBook 15,Workstation,15.6,1920x1080,0,0,0,Intel,i7,7700HQ,2.8,16,256.0,0.0,0.0,0.0,Nvidia,Quadro M2200,Windows 10,2.6,221338
Dell,Inspiron 5379,2 in 1 Convertible,13.3,1920x1080,0,0,0,Intel,i5,8250U,1.6,8,0.0,0.0,1000.0,0.0,Intel,UHD Graphics 620,Windows 10,1.55,60298
MSI,GS63VR 7RF,Gaming,15.6,1920x1080,0,0,0,Intel,i7,7700HQ,2.8,16,256.0,0.0,1000.0,0.0,Nvidia,GeForce GTX 1060,Windows 10,1.8,191645
Acer,Aspire ES1 572,Notebook,15.6,1366x768,0,0,0,Intel,i3,6006U,2.0,4,0.0,0.0,500.0,0.0,Intel,HD Graphics 520,Windows 10,2.4,37588
Dell,Inspiron 7560,Notebook,15.6,1920x1080,0,0,0,Intel,i7,7500U,2.7,8,128.0,0.0,1000.0,0.0,Nvidia,GeForce 940MX,Windows 10,2.0,110440
Dell,Vostro 3568,Notebook,15.6,1366x768,0,0,0,Intel,i3,6006U,2.0,8,256.0,0.0,0.0,0.0,Intel,HD Graphics 520,Windows 10,2.0,60848
Toshiba,Tecra X40 D,Notebook,14.0,1920x1080,0,0,0,Intel,i5,7200U,2.5,8,256.0,0.0,0.0,0.0,Intel,HD Graphics 620,Windows 10,1.25,140452
Lenovo,Flex 5,2 in 1 Convertible,14.0,1920x1080,0,0,0,Intel,i5,7200U,2.5,8,256.0,0.0,0.0,0.0,Intel,HD Graphics 620,Windows 10,1.7,91408
Lenovo,Thinkpad P51s,Workstation,15.6,3840x2160,0,0,0,Intel,i7,7600U,2.8,16,1000.0,0.0,0.0,0.0,Nvidia,Quadro M520M,Windows 10,2.5,301858
Acer,Chromebook 14,Notebook,14.0,1366x768,0,0,0,Intel,Celeron Dual Core,N3060,1.6,2,0.0,0.0,0.0,0.0,Intel,HD Graphics 400,Chrome OS,1.68,30195
Samsung,Notebook 9,Ultrabook,13.3,1920x1080,0,0,0,Intel,i7,7500U,2.7,16,256.0,0.0,0.0,0.0,Intel,HD Graphics 620,Windows 10,0.81,150884
HP,250 G6,Notebook,15.6,1920x1080,0,0,0,Intel,i3,6006U,2.0,8,256.0,0.0,0.0,0.0,Intel,HD Graphics 520,Windows 10,1.86,49318
Dell,Latitude 5480,Notebook,14.0,1366x768,0,0,0,Intel,i5,7200U,2.5,8,256.0,0.0,0.0,0.0,Intel,HD Graphics 620,Windows 10,1.6,103094
HP,Zbook 17,Workstation,17.3,1920x1080,0,0,0,Intel,Xeon_E3,1535M,2.9,16,256.0,0.0,0.0,0.0,Nvidia,Quadro M2000M,Windows 7,3.0,401594
Lenovo,N23,Netbook,11.6,1366x768,0,0,0,Intel,Celeron Dual Core,N3060,1.6,4,128.0,0.0,0.0,0.0,Intel,HD Graphics 400,Windows 10,1.4,43462
HP,EliteBook 850,Notebook,15.6,1920x1080,0,0,0,Intel,i5,6300U,2.4,8,256.0,0.0,0.0,0.0,Intel,HD Graphics 520,Windows 10,1.84,173850
Asus,X550VX XX015D,Notebook,15.6,1366x768,0,0,0,Intel,i5,6300HQ,2.3,4,0.0,0.0,1000.0,0.0,Nvidia,GeForce GTX 950M,Windows 10,2.45,52978
Lenovo,Thinkpad T460,Ultrabook,14.0,1920x1080,0,0,0,Intel,i5,6200U,2.3,4,180.0,0.0,0.0,0.0,Intel,HD Graphics 520,Windows 10,1.7,100284
Asus,Pro P2540UA XO0192R,Notebook,15.6,1366x768,0,0,0,Intel,i7,7500U,2.7,4,256.0,0.0,0.0,0.0,Intel,HD Graphics 620,Windows 10,2.37,77766
Lenovo,Yoga 900 13ISK,2 in 1 Convertible,13.3,3200x1800,0,0,0,Intel,i5,6260U,1.8,8,256.0,0.0,0.0,0.0,Intel,HD Graphics 540,Windows 10,1.3,109708
HP,15 cb003na,Notebook,15.6,1920x1080,0,0,0,Intel,i5,7300HQ,2.5,8,128.0,0.0,1000.0,0.0,Nvidia,GeForce GTX 1050,Windows 10,2.2,100558
HP,ZBook 15,Workstation,15.6,1920x1080,0,0,0,Intel,i7,6700HQ,2.6,8,256.0,0.0,0.0,0.0,Nvidia,Quadro M1000M,Windows 7,2.59,142832
Dell,Alienware 17,Gaming,15.6,3840x2160,0,0,0,Intel,i7,7700HQ,2.8,16,256.0,0.0,1000.0,0.0,Nvidia,GeForce GTX 1070,Windows 10,4.42,262513
Acer,Aspire 3,Notebook,15.6,1366x768,0,0,0,Intel,i5,7200U,2.5,4,256.0,0.0,0.0,0.0,Intel,HD Graphics 620,Windows 10,2.1,54808
Lenovo,Legion Y520 15IKBN,Gaming,15.6,1920x1080,0,0,0,Intel,i7,7700HQ,2.8,8,128.0,0.0,1000.0,0.0,Nvidia,GeForce GTX 1050,Windows 10,2.5,95892
Dell,Latitude 7280,Ultrabook,12.5,1920x1080,0,0,0,Intel,i7,7600U,2.8,16,256.0,0.0,0.0,0.0,Intel,HD Graphics 620,Windows 10,1.18,170098
Google,Pixelbook (Core,Ultrabook,12.3,2400x1600,0,0,0,Intel,i5,7Y57,1.2,8,256.0,0.0,0.0,0.0,Intel,HD Graphics 615,Chrome OS,1.1,142648
Asus,Zenbook UX330UA AH5Q,Ultrabook,13.3,3200x1800,0,0,0,Intel,i5,7200U,2.5,8,256.0,0.0,0.0,0.0,Intel,HD Graphics 620,Windows 10,1.2,103304
Dell,Latitude 3380,Notebook,13.3,1366x768,0,0,0,Intel,i3,6006U,2.0,4,0.0,0.0,500.0,0.0,Intel,HD Graphics 520,Windows 10,1.65,77684
Acer,TravelMate P238 M,Notebook,13.3,1366x768,0,0,0,Intel,i5,6200U,2.3,4,128.0,0.0,0.0,0.0,Intel,HD Graphics 520,Windows 10,1.6,59932
Asus,X751NV TY001,Notebook,17.3,1366x768,0,0,0,Intel,Pentium Quad Core,N4200,1.1,4,0.0,0.0,1000.0,0.0,Nvidia,GeForce 920MX,Windows 10,2.8,43036
Dell,Inspiron 7559,Gaming,15.6,3840x2160,0,0,0,Intel,i7,6700HQ,2.6,16,128.0,0.0,1000.0,0.0,Nvidia,GeForce GTX 960M,Windows 10,2.72,100558
Samsung,Notebook 9,Ultrabook,13.3,1920x1080,0,0,0,Intel,i7,7500U,2.7,8,256.0,0.0,0.0,0.0,Intel,HD Graphics 620,Windows 10,1.31,146308
Acer,Aspire A315 31,Notebook,15.6,1366x768,0,0,0,Intel,Pentium Quad Core,N4200,1.1,4,0.0,0.0,1000.0,0.0,Intel,HD Graphics 505,Linux,2.1,27267
Dell,Inspiron 5567,Notebook,15.6,1920x1080,0,0,0,Intel,i7,7500U,2.7,16,256.0,0.0,0.0,0.0,AMD,Radeon R7 M445,Windows 10,2.3,108086
Samsung,Notebook 9,2 in 1 Convertible,15.0,1920x1080,0,0,0,Intel,i7,7500U,2.7,16,256.0,0.0,0.0,0.0,AMD,Radeon 540,Windows 10,1.71,164608
Toshiba,Tecra A40 C,Notebook,14.0,1366x768,0,0,0,Intel,i5,6200U,2.3,4,128.0,0.0,0.0,0.0,Intel,HD Graphics 520,Windows 10,1.75,93330
Dell,Inspiron 7567,Gaming,15.6,1920x1080,0,0,0,Intel,i7,7700HQ,2.8,8,0.0,0.0,1000.0,0.0,Nvidia,GeForce GTX 1050,Windows 10,2.62,100558
HP,EliteBook 820,Ultrabook,12.5,1366x768,0,0,0,Intel,i5,6200U,2.3,4,256.0,0.0,0.0,0.0,Intel,HD Graphics 520,Windows 10,1.26,113826
Asus,Q524UQ BHI7T15,2 in 1 Convertible,15.6,1920x1080,0,0,0,Intel,i7,7500U,2.7,12,0.0,0.0,2000.0,0.0,Nvidia,GeForce 940MX,Windows 10,2.3,76768
Lenovo,Thinkpad P50,Notebook,15.6,3840x2160,0,0,0,Intel,i7,6820HQ,2.7,16,512.0,0.0,0.0,0.0,Nvidia,Quadro M2000M,Windows 7,2.5,216855
Acer,Swift 3,Notebook,14.0,1920x1080,0,0,0,Intel,i3,7100U,2.4,4,128.0,0.0,0.0,0.0,Intel,HD Graphics 620,Windows 10,1.8,58194
Razer,Blade Pro,Gaming,14.0,1920x1080,0,0,0,Intel,i7,7700HQ,2.8,16,512.0,0.0,0.0,0.0,Nvidia,GeForce GTX 1060,Windows 10,1.95,265258
Asus,Vivobook Max,Notebook,15.6,1920x1080,0,0,0,Intel,Pentium Dual Core,N4200,1.1,8,128.0,0.0,0.0,0.0,Intel,HD Graphics 505,Windows 10,2.0,53244
Dell,Alienware 17,Gaming,17.3,1920x1080,0,0,0,Intel,i7,7700HQ,2.8,32,1000.0,0.0,1000.0,0.0,Nvidia,GeForce GTX 1070M,Windows 10,4.42,328375
Asus,Rog G752VS BA171T,Gaming,17.3,1920x1080,0,0,0,Intel,i7,6700HQ,2.6,16,256.0,0.0,1000.0,0.0,Nvidia,GeForce GTX 1070,Windows 10,4.3,215025
Toshiba,Tecra Z40 C,Ultrabook,14.0,1920x1080,0,0,0,Intel,i7,6600U,2.6,16,512.0,0.0,0.0,0.0,Nvidia,GeForce 930M,Windows 10,1.47,161406
Lenovo,IdeaPad 110 15IBR,Notebook,15.6,1366x768,0,0,0,Intel,Celeron Quad Core,N3710,1.6,8,0.0,0.0,1000.0,0.0,Intel,HD Graphics 405,Windows 10,2.2,30104
Lenovo,ThinkPad T470s,Ultrabook,14.0,1920x1080,0,0,0,Intel,i7,7500U,2.7,16,512.0,0.0,0.0,0.0,Intel,HD Graphics 620,Windows 10,1.7,210358
MSI,GS43VR 7RE,Gaming,14.0,1920x1080,0,0,0,Intel,i7,7700HQ,2.8,16,256.0,0.0,1000.0,0.0,Nvidia,GeForce GTX 1060,Windows 10,1.6,173026
MSI,GL62M 7RD,Gaming,15.6,1920x1080,0,0,0,Intel,i5,7300HQ,2.5,8,128.0,0.0,1000.0,0.0,Nvidia,GeForce GTX 1050,Windows 10,2.2,99644
Lenovo,Legion Y520 15IKBN,Gaming,15.6,1920x1080,0,0,0,Intel,i7,7700HQ,2.8,4,0.0,0.0,1000.0,0.0,Nvidia,GeForce GTX 1050,Windows 10,2.4,91408
Acer,Predator G9 793,Gaming,17.3,1920x1080,0,0,0,Intel,i7,7700HQ,2.8,16,256.0,0.0,1000.0,0.0,Nvidia,GeForce GTX 1060,Windows 10,4.2,210358
Dell,Inspiron 7567,Gaming,15.6,1920x1080,0,0,0,Intel,i5,7300HQ,2.5,8,256.0,0.0,0.0,0.0,Nvidia,GeForce GTX 1050,Windows 10,2.62,90128
Asus,FX502VM DM560T,Gaming,15.6,1920x1080,0,0,0,Intel,i7,7700HQ,2.8,8,128.0,0.0,1000.0,0.0,Nvidia,GeForce GTX1060,Windows 10,2.24,122518
Vero,K146,Notebook,14.0,1920x1080,0,0,0,Intel,Celeron Dual Core,N3350,1.1,4,0.0,0.0,0.0,0.0,Intel,HD Graphics 500,Windows 10,1.22,18565
Lenovo,ThinkPad Yoga,2 in 1 Convertible,13.3,1920x1080,0,0,0,Intel,i7,7500U,2.7,8,512.0,0.0,0.0,0.0,Intel,HD Graphics 620,Windows 10,1.37,180255
Lenovo,Yoga 510 15IKB,2 in 1 Convertible,15.6,1920x1080,0,0,0,Intel,i5,7200U,2.5,8,256.0,0.0,0.0,0.0,AMD,Radeon R7 M460,Windows 10,2.08,87748
Apple,"MacBook 12""",Ultrabook,12.0,2304x1440,0,0,0,Intel,M,6Y75,1.2,8,0.0,0.0,0.0,0.0,Intel,HD Graphics 5300,Mac OS X (Old),0.92,106598
Lenovo,ThinkPad X1,2 in 1 Convertible,14.0,2560x1440,0,0,0,Intel,i5,7200U,2.5,8,256.0,0.0,0.0,0.0,Intel,HD Graphics 620,Windows 10,1.42,213195
Asus,R417NA RS01,Notebook,14.0,1366x768,0,0,0,Intel,Celeron Dual Core,N3350,1.1,4,0.0,0.0,0.0,0.0,Intel,HD Graphics 500,Windows 10,1.63,27358
Dell,Latitude 3580,Notebook,15.6,1366x768,0,0,0,Intel,i5,7200U,2.5,8,128.0,0.0,0.0,0.0,Intel,HD Graphics 620,Windows 10,1.95,74115
Lenovo,Yoga 910 13IKB,2 in 1 Convertible,13.9,1920x1080,0,0,0,Intel,i7,7500U,2.7,8,256.0,0.0,0.0,0.0,Intel,HD Graphics 620,Windows 10,1.38,123434
Dell,Vostro 5568,Notebook,15.6,1920x1080,0,0,0,Intel,i3,6006U,2.0,8,256.0,0.0,0.0,0.0,AMD,Radeon R5 M420X,Windows 10,2.0,67618
HP,ZBook 17,Workstation,15.6,1920x1080,0,0,0,Intel,i7,7700HQ,2.8,8,256.0,0.0,0.0,0.0,Nvidia,Quadro M2200,Windows 10,3.14,188938
Asus,Pro P2540UA XS51,Notebook,15.6,1920x1080,0,0,0,Intel,i5,7200U,2.5,8,256.0,0.0,0.0,0.0,Intel,HD Graphics 620,Windows 10,2.37,100558
Dell,XPS 13,Ultrabook,13.3,1920x1080,0,0,0,Intel,i5,7200U,2.5,8,256.0,0.0,0.0,0.0,Intel,HD Graphics 620,Windows 10,1.29,137158
Dell,XPS 15,Notebook,15.6,3840x2160,0,0,0,Intel,i5,7300HQ,2.5,8,256.0,0.0,0.0,0.0,Nvidia,GeForce GTX 1050,Windows 10,2.06,160034
Dell,Latitude 3180,Netbook,11.6,1366x768,0,0,0,Intel,Pentium Quad Core,N4200,1.1,4,128.0,0.0,0.0,0.0,Intel,HD Graphics 505,Windows 10,1.63,68076
HP,EliteBook 820,Netbook,12.5,1366x768,0,0,0,Intel,i5,7300U,2.6,8,256.0,0.0,0.0,0.0,Intel,HD Graphics 620,Windows 10,1.26,127094
Toshiba,Satellite Pro,Notebook,15.6,1366x768,0,0,0,Intel,i5,6200U,2.3,4,0.0,0.0,500.0,0.0,Intel,HD Graphics 520,Windows 10,2.1,71370
HP,15 ba043na,Notebook,15.6,1366x768,0,0,0,AMD,A12,9700P,2.5,8,0.0,0.0,2000.0,0.0,AMD,Radeon R7 Graphics,Windows 10,2.04,57554
Dell,Inspiron 7567,Gaming,15.6,3840x2160,0,0,0,Intel,i7,7700HQ,2.8,16,512.0,0.0,0.0,0.0,Nvidia,GeForce GTX 1050 Ti,Windows 10,2.62,153628
Lenovo,IdeaPad 310 15IKB,Notebook,15.6,1920x1080,0,0,0,Intel,i5,7200U,2.5,4,0.0,0.0,1000.0,0.0,Nvidia,GeForce 920M,Windows 10,2.4,55724
HP,Omen 17 an012dx,Gaming,17.3,1920x1080,0,0,0,Intel,i7,7700HQ,2.8,12,0.0,0.0,1000.0,0.0,AMD,Radeon RX 580,Windows 10,3.74,160034
MSI,GE72MVR 7RG,Gaming,17.3,1920x1080,0,0,0,Intel,i7,7700HQ,2.8,16,512.0,0.0,1000.0,0.0,Nvidia,GeForce GTX 1070,Windows 10,2.9,220972
Samsung,Notebook 9,Ultrabook,13.3,1920x1080,0,0,0,Intel,i5,7200U,2.5,8,256.0,0.0,0.0,0.0,Intel,HD Graphics 620,Windows 10,0.81,137158
Dell,Vostro 5568,Notebook,15.6,1920x1080,0,0,0,Intel,i7,7500U,2.7,8,0.0,0.0,1000.0,0.0,Nvidia,GeForce GT 940MX,Windows 10,1.98,87932
Dell,Vostro 3568,Notebook,15.6,1920x1080,0,0,0,Intel,i5,7200U,2.5,8,256.0,0.0,0.0,0.0,AMD,Radeon R5 M420,Windows 10,2.18,72268
Lenovo,Thinkpad T470s,Ultrabook,14.0,1920x1080,0,0,0,Intel,i7,7500U,2.7,8,256.0,0.0,0.0,0.0,Intel,HD Graphics 620,Windows 10,1.32,170098
Razer,Blade Stealth,Ultrabook,12.5,3840x2160,0,0,0,Intel,i7,7500U,2.5,16,512.0,0.0,0.0,0.0,Intel,HD Graphics 620,Windows 10,1.29,164608
HP,Chromebook 11,Netbook,11.6,1366x768,0,0,0,Intel,Celeron Dual Core,N3060,1.6,4,0.0,0.0,0.0,0.0,Intel,HD Graphics 400,Chrome OS,1.23,35228
Dell,Alienware 17,Gaming,17.3,1920x1080,0,0,0,Intel,i7,7700HQ,2.8,16,128.0,0.0,1000.0,0.0,Nvidia,GeForce GTX 1060,Windows 10,4.36,229209
Dell,Latitude 3480,Notebook,14.0,1366x768,0,0,0,Intel,i5,6200U,2.3,4,0.0,0.0,500.0,0.0,Intel,HD Graphics 520,Windows 10,1.76,69082
Lenovo,V110 15ISK,Notebook,15.6,1366x768,0,0,0,Intel,i3,6006U,2.0,4,0.0,0.0,500.0,0.0,Intel,HD Graphics 520,Windows 10,2.1,44826
Toshiba,Tecra X40 D,Ultrabook,14.0,1366x768,0,0,0,Intel,i5,7200U,2.5,4,128.0,0.0,0.0,0.0,Intel,HD Graphics 620,Windows 10,1.25,99735
Lenovo,Thinkpad X1,Ultrabook,14.0,1920x1080,0,0,0,Intel,i7,7500U,2.7,8,512.0,0.0,0.0,0.0,Intel,HD Graphics 620,Windows 10,1.13,228658
MSI,GL62M 7RD,Gaming,15.6,1920x1080,0,0,0,Intel,i5,7300HQ,2.5,8,256.0,0.0,0.0,0.0,Nvidia,GeForce GTX 1050,Windows 10,2.4,109708
Lenovo,ThinkPad X1,Ultrabook,14.0,1920x1080,0,0,0,Intel,i5,7200U,2.5,8,0.0,0.0,0.0,0.0,Intel,HD Graphics 620,Windows 10,1.13,171562
Toshiba,Satellite Pro,Notebook,14.0,1366x768,0,0,0,Intel,Pentium Dual Core,4405U,2.1,4,128.0,0.0,0.0,0.0,Intel,HD Graphics 510,Windows 10,1.75,45658
Asus,ZenBook Flip,2 in 1 Convertible,13.3,1920x1080,0,0,0,Intel,i5,7200U,2.5,8,256.0,0.0,0.0,0.0,Intel,HD Graphics 620,Windows 10,1.1,124257
Dell,Latitude 3480,Notebook,14.0,1366x768,0,0,0,Intel,i3,6006U,2.0,4,0.0,0.0,500.0,0.0,Intel,HD Graphics 520,Windows 10,1.76,53528
Acer,Chromebook 11,Netbook,11.6,1366x768,0,0,0,Intel,Celeron Dual Core,N3060,1.6,4,0.0,0.0,0.0,0.0,Intel,HD Graphics 400,Chrome OS,1.35,32482
Acer,Swift 3,Notebook,14.0,1920x1080,0,0,0,Intel,i3,7100U,2.4,8,128.0,0.0,0.0,0.0,Intel,HD Graphics 620,Windows 10,1.5,56638
Razer,Blade Pro,Gaming,17.3,3840x2160,0,0,0,Intel,i7,7820HK,2.9,32,512.0,0.0,0.0,0.0,Nvidia,GeForce GTX 1080,Windows 10,3.49,503158
Lenovo,Thinkpad X1,Ultrabook,14.0,2560x1440,0,0,0,Intel,i7,6600U,2.6,16,512.0,0.0,0.0,0.0,Intel,HD Graphics 520,Windows 10,1.1,192058
Asus,VivoBook Max,Notebook,15.6,1920x1080,0,0,0,Intel,i5,7200U,2.5,4,0.0,0.0,1000.0,0.0,Nvidia,GeForce 920,Linux,2.1,47488
Lenovo,Thinkpad T460,Notebook,14.0,1920x1080,0,0,0,Intel,i5,6200U,2.3,8,256.0,0.0,0.0,0.0,Intel,HD Graphics 520,Windows 10,1.7,108519
Lenovo,ThinkPad T470s,Notebook,14.0,1920x1080,0,0,0,Intel,i5,7300U,2.6,8,256.0,0.0,0.0,0.0,Intel,HD Graphics 620,Windows 10,1.32,150975
Dell,Alienware 15,Gaming,15.6,1920x1080,0,0,0,Intel,i7,7700HQ,2.8,16,256.0,0.0,1000.0,0.0,Nvidia,GeForce GTX 1070,Windows 10,3.21,253879
Asus,Rog GL702VS BA023T,Gaming,17.3,1920x1080,0,0,0,Intel,i7,7700HQ,2.8,16,256.0,0.0,1000.0,0.0,Nvidia,GeForce GTX 1070,Windows 10,2.9,221338
Toshiba,Satellite Pro,Notebook,15.6,1366x768,0,0,0,Intel,i3,7100U,2.4,4,0.0,0.0,500.0,0.0,Intel,HD Graphics 620,Windows 10,2.0,61214
Lenovo,N42 20,Notebook,14.0,1366x768,0,0,0,Intel,Celeron Quad Core,N3160,1.6,4,0.0,0.0,0.0,0.0,Intel,HD Graphics 400,Chrome OS,1.5,29738
Asus,R558UA DM966T,Notebook,15.6,1920x1080,0,0,0,Intel,i5,7200U,2.5,8,0.0,0.0,128.0,0.0,Intel,HD Graphics 620,Windows 10,2.3,53985
Asus,Rog GL702VM GC017T,Gaming,17.3,1920x1080,0,0,0,Intel,i7,6700HQ,2.6,16,512.0,0.0,1000.0,0.0,Nvidia,GeForce GTX 1060,Windows 10,2.73,164608
Dell,Alienware 17,Gaming,17.3,1920x1080,0,0,0,Intel,i7,7700HQ,2.8,32,512.0,0.0,1000.0,0.0,Nvidia,GeForce GTX 1070,Windows 10,4.42,281169
HP,ProBook 470,Notebook,17.3,1600x900,0,0,0,Intel,i5,7200U,2.5,8,0.0,0.0,1000.0,0.0,Nvidia,GeForce 930MX,Windows 10,2.63,83265
Dell,Vostro 3568,Notebook,15.6,1366x768,0,0,0,Intel,i5,7200U,2.5,8,128.0,0.0,0.0,0.0,Intel,HD Graphics 620,Windows 10,2.18,65330
HP,EliteBook 840,Ultrabook,14.0,1920x1080,0,0,0,Intel,i7,6500U,2.5,8,512.0,0.0,0.0,0.0,Intel,HD Graphics 520,Windows 7,1.54,171105
Dell,Vostro 3568,Notebook,15.6,1920x1080,0,0,0,Intel,i7,7500U,2.7,4,256.0,0.0,0.0,0.0,AMD,Radeon R5 M420,Windows 10,2.18,67618
HP,Chromebook X360,2 in 1 Convertible,11.6,1366x768,0,0,0,Intel,Celeron Dual Core,N3350,1.1,4,0.0,0.0,0.0,0.0,Intel,HD Graphics 500,Chrome OS,1.4,56272
Asus,ZenBook UX310UQ GL026T,Ultrabook,13.3,1920x1080,0,0,0,Intel,i5,6200U,2.3,8,512.0,0.0,0.0,0.0,Nvidia,GeForce 940M,Windows 10,1.45,93879
HP,EliteBook x360,2 in 1 Convertible,13.3,1920x1080,0,0,0,Intel,i5,7200U,2.5,8,256.0,0.0,0.0,0.0,Intel,HD Graphics 620,Windows 10,1.28,208346
HP,EliteBook 840,Ultrabook,14.0,1920x1080,0,0,0,Intel,i7,6500U,2.5,8,512.0,0.0,0.0,0.0,Intel,HD Graphics 520,Windows 10,1.54,134322
HP,250 G6,Notebook,15.6,1366x768,0,0,0,Intel,Celeron Dual Core,N3060,1.6,4,128.0,0.0,0.0,0.0,Intel,HD Graphics 400,Windows 10,1.86,27358
Asus,Rog GL502VM DS74,Gaming,15.6,1920x1080,0,0,0,Intel,i7,7700HQ,2.8,16,128.0,0.0,1000.0,0.0,Nvidia,GeForce GTX 1060,Windows 10,2.1,173758
Dell,Inspiron 5767,Notebook,17.3,1920x1080,0,0,0,Intel,i7,7500U,2.7,8,0.0,0.0,1000.0,0.0,AMD,Radeon R7 M445,Linux,2.83,79148
Lenovo,ThinkPad T470p,Ultrabook,14.0,1920x1080,0,0,0,Intel,i7,7700HQ,2.8,8,256.0,0.0,0.0,0.0,Nvidia,GeForce GT 940MX,Windows 10,1.96,174124
Asus,K556UR DM621T,Notebook,15.6,1920x1080,0,0,0,Intel,i7,7500U,2.7,8,256.0,0.0,0.0,0.0,Nvidia,GeForce GTX 930MX,Windows 10,2.3,72010
Dell,Latitude 5580,Notebook,15.6,1920x1080,0,0,0,Intel,i5,7200U,2.5,8,128.0,0.0,0.0,0.0,Intel,HD Graphics 620,Windows 10,1.9,86468
